cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
2034913,4005960068,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,159246,29TH STREET CONSTRUCT,9,2000,1,26-54 29 Street,Has Subsidies
2034953,4005970110,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,234789,26-26 30TH STREET LLC,8,2009,2,26-26 30 Street,Has Subsidies
2034954,4005970111,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,258746,"DIPAOLA 1031, LLC",8,2009,1,26-28 30 Street,Has Subsidies
2034957,4005970114,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,956700,30TH ST REALTY,20,2001,2,26-34 30 Street,Has Subsidies
2034960,4005970118,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,343350,ALPHA HOMES REALTY LL,7,2013,1,26-46 30 Street,Has Subsidies
2034961,4005970119,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,343350,"GAVRIEL, CYRUS",7,2013,1,26-48 30 Street,Has Subsidies
2034962,4005970120,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,321368,DIPAOLA CONSTRUCTION,7,2012,1,26-50 30 Street,Has Subsidies
2034965,4005970124,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,226049,301 MEM REALTY LLC,8,2010,1,26-60 30 Street,Has Subsidies
2034968,4005970127,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,454950,2668 30TH STREET LLC,8,2006,2,26-68 30 Street,Has Subsidies
2034969,4005970223,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,227102,HX HOLDINGS LLC,8,2012,1,26-58 30 Street,Has Subsidies
2034970,4005980001,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,450900,30-01 NEWTOWN AVE. R,8,2005,1,30-01 Newtown Avenue,Has Subsidies
2034986,4005980018,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,487800,GAMMA DEVELOPMENT COR,14,1999,1,26-39 30 Street,Has Subsidies
2034991,4005980023,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,485722,GABRIEL REAL PROPERTY,9,2009,1,26-27 30 Street,Has Subsidies
2035012,4005980055,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,285480,"ALMEIDA, GLADYS",6,2007,1,25-72 31 Street,Has Subsidies
2035021,4005980064,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,815850,31 STREET LLC,10,2006,2,28-04 31 Street,Has Subsidies
2035025,4005980076,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,299222,30-03 NEWTOWN REALTY,7,2009,2,30-03 Newtown Avenue,Has Subsidies
2035189,4006037501,36081005300,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,163144,,12,2008,4,35-12 31 Street,Has Subsidies
2035444,4006100034,36081005700,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,203799,34 14 LLC,5,2000,1,34-14 34 Street,Has Subsidies
2035540,4006120033,36081005900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,273269,KATIE CHRISTOFOROU,7,1918,1,32-02 Broadway,Has Subsidies
2035612,4006137501,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,5601752,ASTOR CONDOMINIUMS,81,1957,1,31-35 31 Street,Has Subsidies
2035660,4006140054,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,880650,THIRTY THIRD STREET H,38,2012,1,31-30 33 Street,Has Subsidies
2035660,4006140054,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,880650,THIRTY THIRD STREET H,38,2012,1,31-30 33 Street,Has Subsidies
2035661,4006140057,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1449000,THIRTY THIRD STREET H,38,2012,2,31-34 33 Street,Has Subsidies
2035661,4006140057,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1449000,THIRTY THIRD STREET H,38,2012,2,31-34 33 Street,Has Subsidies
2035662,4006140060,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,596250,THIRTY THIRD STREET H,38,2012,1,31-40 33 Street,Has Subsidies
2035696,4006150022,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,375750,"27-16 41ST AVENUE,",8,2005,1,30-37 31 Street,Has Subsidies
2035697,4006150023,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,375750,"27-16 41ST AVENUE, LL",8,2006,1,30-35 31 Street,Has Subsidies
2035711,4006150045,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,330211,"37TH ST REALTY GROUP,",8,1910,1,30-22 32 Street,Has Subsidies
2035738,4006150083,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,384828,EMPIRE REALTY OF QUEE,6,2003,2,30-89 31 Street,Has Subsidies
2035744,4006160003,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,336227,30-87 32 STREET LLC,8,2008,1,30-87 32 Street,Has Subsidies
2035745,4006160004,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,386794,ERETZ BANAH LTD,7,2013,1,30-83 32 Street,Has Subsidies
2035751,4006160011,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,459900,MARANDO REALTY SERVIC,8,2004,1,30-67 32 Street,Has Subsidies
2035756,4006160019,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,356403,"30-45 32ND STREET, LL",8,2010,1,30-47 32 Street,Has Subsidies
2035762,4006160030,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,455850,"VIKELIS, STEVE",8,2005,1,30-19 32 Street,Has Subsidies
2035772,4006160040,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,248400,TK 30-12 LLC,7,2001,1,30-14 33 Street,Has Subsidies
2035773,4006160041,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,170619,30-16 33RD STREET LLC,8,2001,1,30-16 33 Street,Has Subsidies
2035809,4006160141,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,157985,30-18 33RD STREET LLC,8,2002,1,30-18 33 Street,Has Subsidies
2035812,4006167501,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,433413,,8,2006,1,30-63 32 Street,Has Subsidies
2035813,4006167502,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,267698,,8,2008,1,30-79 32 Street,Has Subsidies
2035814,4006167503,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,751392,,8,1928,1,32-14 30 Avenue,Has Subsidies
2035840,4006190031,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,260000,NMIHALIOS REALTY LLC,8,1999,2,31-14 28 Road,Has Subsidies
2035856,4006190057,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,432000,31-26 REALTY LLC,8,2006,1,31-26 28 Avenue,Has Subsidies
2035871,4006190132,36081007100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,285196,WYSOCKI XYDIAS ANNA,8,1999,1,31-16 28 Road,Has Subsidies
2035885,4006200006,36081006501,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,626850,MILLIENIUM TRIO REALT,24,1912,1,25-71 31 Street,Has Subsidies
2035948,4006200099,36081006501,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,104638,25-66 HOLDINGS LLC,6,1921,1,25-66 33 Street,Has Subsidies
2035960,4006200178,36081006501,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,551700,,11,2004,1,25-16 33 Street,Has Subsidies
2036429,4006290009,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,69737,28-29 35 ST ASSOC,8,2015,2,28-29 35 Street,Has Subsidies
2036430,4006290010,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,502386,"MINADIS, GEORGIOS",8,2005,1,28-27 35 Street,Has Subsidies
2036431,4006290011,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,461700,28-25 36TH STREET REA,8,2005,1,28-25 35 Street,Has Subsidies
2036438,4006290018,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,203652,35-04  28TH AVENUE  R,7,2001,1,35-04 28 Avenue,Has Subsidies
2036474,4006300011,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,477450,36 ST MANAGEMENT LLC,8,2008,1,28-25 36 Street,Has Subsidies
2036480,4006300018,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,463440,J-G 28 REALTY LLC,10,2013,1,36-04 28 Avenue,Has Subsidies
2036512,4006307501,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,333001,,8,2009,1,28-21 36 Street,Has Subsidies
2036591,4006320024,36081006501,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,671850,34TH STREET HOLDING L,12,2007,1,25-23 34 Street,Has Subsidies
2036635,4006330003,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,238680,25-83 REALTY LLC,7,2009,1,25-83 35 Street,Has Subsidies
2036655,4006330025,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,369900,"KORMAS, DIMITRIOS",7,2005,1,25-29 35 Street,Has Subsidies
2036663,4006330040,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1024470,35-16 ASTORIA BLVD HO,15,2013,,35-16 Astoria Boulevard S,Has Subsidies
2036673,4006330051,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,491400,"W. A. ROBLES GROUP, L",8,2007,1,25-34 36 Street,Has Subsidies
2036688,4006330068,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,286565,STAPD REALTY 4 LLC,6,1998,1,25-76 36 Street,Has Subsidies
2036699,4006330082,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,373950,LILJO LLC,7,2007,1,35-09 28 Avenue,Has Subsidies
2036709,4006337501,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1376552,,22,2008,1,25-19 35 Street,Has Subsidies
2036713,4006340007,36081005500,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,1,297450,ENIGM 36 AVE LLC,27,1914,1,36-63 37 Avenue,Has Subsidies
2036822,4006380001,36081005700,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,1,955350,PALD ENTERPRISES INC,25,1926,1,34-07 36 Avenue,Has Subsidies
2037133,4006490064,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,358730,MARNICOS REALTY CORP.,6,2010,,31-56 37 Street,Has Subsidies
2037138,4006490069,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,631800,37TH STREET REALTY LL,9,2005,2,31-66 37 Street,Has Subsidies
2037148,4006497501,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1266297,,21,2009,3,31-34 37 Street,Has Subsidies
2037212,4006500069,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,512100,30-60 36TH STREET LLC,8,2008,1,30-60 36 Street,Has Subsidies
2037221,4006500080,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,451350,PLAZA GROUP 36 LLC,8,2010,2,30-86 36 Street,Has Subsidies
2037222,4006500081,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,392850,PARALIA LLC,8,2011,2,30-88 36 Street,Has Subsidies
2037313,4006517501,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,426065,,8,2009,1,30-16 37 Street,Has Subsidies
2037321,4006520010,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,327740,"50-22 49 ST., LLC",8,2008,1,25-67 36 Street,Has Subsidies
2037322,4006520011,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,472500,"25-65 36TH STREET, LL",8,2007,1,25-65 36 Street,Has Subsidies
2037353,4006520042,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1550700,36 REALTY LLC,25,2007,1,36-16 Astoria Boulevard S,Has Subsidies
2037355,4006520046,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,327816,"24-54 37TH REALTY, LL",8,2009,1,24-54 37 Street,Has Subsidies
2037369,4006520062,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,491400,25-38 37TH STREET LLC,8,2012,1,25-38 37 Street,Has Subsidies
2037371,4006520064,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,339750,ELIAS PAPANTONIOU,5,2001,1,25-40a 37 Street,Has Subsidies
2037384,4006520080,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,495000,ASTORIA CITADEL LLC,16,2005,2,25-82 37 Street,Has Subsidies
2037460,4006530074,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,419850,"43 STREET REALTY, LLC",8,2007,2,25-36 38 Street,Has Subsidies
2037461,4006530075,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,419850,43 STREET REALTY LLC,8,2007,2,25-38 38 Street,Has Subsidies
2037464,4006530081,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,387450,38 DEVELOPMENT LLC,8,2012,1,25-56 38 Street,Has Subsidies
2037465,4006530082,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,347244,ZALO REALTY LLC,8,2004,2,25-58 38 Street,Has Subsidies
2037466,4006530083,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,355914,,8,2004,1,25-60 38 Street,Has Subsidies
2037473,4006530090,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,418500,"33-06 REALTY, LLC",7,2013,2,25-78 38 Street,Has Subsidies
2037498,4006537501,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,455399,,8,2007,1,25-80 38 Street,Has Subsidies
2037499,4006537502,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1136701,,18,2008,1,25-87 37 Street,Has Subsidies
2037500,4006537503,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,378900,,8,2009,1,24-52 38 Street,Has Subsidies
2037580,4006547501,36081014300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,316469,,7,2007,1,25-69 38 Street,Has Subsidies
2037589,4006550012,36081005900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,558450,"A&E NY, LLC",8,2013,2,32-63 37 Street,Has Subsidies
2037705,4006570004,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,551070,CFB PROPERTIES INC,8,1930,1,37-09 Broadway,Has Subsidies
2037714,4006570017,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1290600,3161 LLC,10,2011,2,31-61 37 Street,Has Subsidies
2037727,4006570041,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,94950,31 ACQUISITION LLC,9,2013,1,37-10 31 Avenue,Has Subsidies
2037771,4006577501,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,944100,,10,2008,1,31-32 38 Street,Has Subsidies
2037781,4006580013,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,514350,SUN MAX 18 L.L.C.,8,2010,1,31-71 38 Street,Has Subsidies
2037827,4006587501,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,160885,,8,2009,1,31-63 38 Street,Has Subsidies
2037878,4006590068,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,747900,"MK REALTY HOLDING, LL",9,2008,1,30-52 38 Street,Has Subsidies
2037881,4006590073,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,697950,K & G REAL ESTATE HOL,16,2005,1,30-62 38 Street,Has Subsidies
2037884,4006590077,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,0,464751,"C.N.K. REAL ESTATE, I",10,2005,1,30-74 38 Street,Has Subsidies
2037885,4006590078,36081006300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,503915,"30-76, INC.",10,2005,1,30-76 38 Street,Has Subsidies
2037921,4006600024,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,213525,"NIKEL DEVELOPMENT, LL",6,2008,1,30-47 38 Street,Has Subsidies
2037924,4006600027,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,458640,"GM REALTY HOLDING,",8,2007,1,30-39 38 Street,Has Subsidies
2037928,4006600031,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,506700,30 - 29 38TH STREET R,8,2007,1,30-29 38 Street,Has Subsidies
2037972,4006607501,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1044902,,10,2007,1,30-63 38 Street,Has Subsidies
2037973,4006607502,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,869400,,18,2007,1,30-77 38 Street,Has Subsidies
2037977,4006610003,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,387672,"SPARTAN ASSETS, LLC",8,2007,1,28-43 37 Street,Has Subsidies
2037986,4006610013,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,69048,CARMELO CORBO,5,2004,2,28-19 37 Street,Has Subsidies
2038006,4006610034,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,499316,28-34 38TH ST. REALTY,8,2010,1,28-34 38 Street,Has Subsidies
2038009,4006610037,36081006502,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,582953,28-42 LLC,8,2009,1,28-42 38 Street,Has Subsidies
2038068,4006630010,36081014700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,505440,STEINWAY STREET LLC,6,2010,1,28-25 Steinway Street,Has Subsidies
2038091,4006630043,36081014700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,0,1732050,VILLA GAUDIO INC,12,1925,1,40-13 30 Avenue,Has Subsidies
2038164,4006680040,36081015700,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,1,515250,DIMITRIOS PISTIKOS,20,1912,1,35-52 Steinway Street,Has Subsidies
2038214,4006730038,36081015700,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,964800,41ST STREET MANAGEMEN,17,2004,1,34-32 41 Street,Has Subsidies
2038342,4006767501,36081015700,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,1566901,32-80 41ST ST. LLC,19,2005,1,32-86 41 Street,Has Subsidies
2038406,4006780003,36081015500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1047600,ATLAS REALTY CORP,10,2005,4,40-13 Broadway,Has Subsidies
2038747,4006850003,36081014300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,292500,"28TH AVENUE MGT.,LLC",23,1924,1,41-11 28 Avenue,Has Subsidies
2039488,4007010003,36081014300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,1,562950,SANTIS  PETER,27,1926,1,42-11 28 Avenue,Has Subsidies
2040573,4007240024,36081015300,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,106135,NP DEVELOPMENT LLC,5,2009,2,46-16 Newtown Road,Has Subsidies
2040708,4007280055,36081015100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,99041,POLY,6,1928,1,46-18 30 Avenue,Has Subsidies
2040709,4007280056,36081015100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,130322,POLY,5,1928,2,46-20 30 Avenue,Has Subsidies
2040756,4007287501,36081015100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,543151,,7,2006,1,30-80 47 Street,Has Subsidies
2041061,4007340030,36081016100,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,96435,YCL MANAGEMENT LLC,6,1928,1,32-23 48 Street,Has Subsidies
2041085,4007360002,36081016300,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,9914850,NYC HOUSING AUTHORITY,339,1949,5,50-10 Broadway,Has Subsidies
2041087,4007380050,36081016300,Astoria,City Council District 26,QN 01 - Astoria,Queens,New York City,0,0,23004900,NYC HOUSING AUTHORITY,1018,1949,15,31-27 49 Street,Has Subsidies
2041644,4007560006,36081013500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,349650,PEREZ LUCY G,6,2005,1,20-61 49 Street,Has Subsidies
2042983,4007950062,36081011900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,378000,SUNNY STREET REALTY,5,2004,1,40-11 23 Avenue,Has Subsidies
2043228,4007990062,36081012301,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,396000,ANDPAR REALTY LLC,5,2005,1,40-15 21 Avenue,Has Subsidies
2043430,4008040123,36081011700,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,423450,"23-11 37TH STREET, LL",8,2004,1,23-11 37 Street,Has Subsidies
2043786,4008110001,36081012301,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,9131461,19-80 STEINWAY LLC,84,2009,1,19-73 38 Street,Has Subsidies
2043786,4008110001,36081012301,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,9131461,19-80 STEINWAY LLC,84,2009,1,19-73 38 Street,Has Subsidies
2044674,4008310089,36081011300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2471400,PARTHENON HOLDINGS LL,21,2007,1,21-60 33 Street,Has Subsidies
2044686,4008317501,36081011300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,971997,,10,2009,1,21-12 33 Street,Has Subsidies
2044969,4008350132,36081011500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,305955,JLP GROUP LLC,6,2008,1,32-15 23 Road,Has Subsidies
2045132,4008390001,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,4792950,GEORGE T. DOURIS HOUS,184,2007,1,28-31 Astoria Boulevard,Has Subsidies
2045132,4008390001,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,4792950,GEORGE T. DOURIS HOUS,184,2007,1,28-31 Astoria Boulevard,Has Subsidies
2045132,4008390001,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,4792950,GEORGE T. DOURIS HOUS,184,2007,1,28-31 Astoria Boulevard,Has Subsidies
2045133,4008390007,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1595250,,24,2004,1,28-21 Astoria Boulevard,Has Subsidies
2045142,4008390019,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,619883,G.M.C.K. REALTY LLC,8,2006,1,27-11 Astoria Boulevard,Has Subsidies
2045148,4008390030,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,940275,"ROOSEVELT PLAZA, INC.",12,2008,1,25-15 27 Street,Has Subsidies
2045149,4008390031,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,922181,PAM REALTY,12,2008,1,25-13 27 Street,Has Subsidies
2045163,4008397501,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1842750,,24,2009,2,25-19 27 Street,Has Subsidies
2045164,4008397502,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1540800,,19,2008,1,27-04 Hoyt Avenue South,Has Subsidies
2045178,4008400049,36081012500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,423450,STELIOS REAL ESTATECO,9,2005,1,29-16 24 Avenue,Has Subsidies
2045268,4008427501,36081011500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2992500,,28,2013,1,23-88 31 Street,Has Subsidies
2045404,4008450015,36081011500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,333590,"KHAN, FAZLUR",5,2006,2,22-43 28 Street,Has Subsidies
2045613,4008480042,36081011100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,2865150,"DIFIORE TOWER, LLC",47,2011,1,20-14 31 Street,Has Subsidies
2045955,4008550003,36081010100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,432900,PHILLIP 23 REALTY LLC,12,2012,1,27-07 23 Avenue,Has Subsidies
2046167,4008590001,36081011100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1885050,CENTAL ASTORIA,60,1947,5,20-75 27 Street,Has Subsidies
2046234,4008600001,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1885050,CENTAL ASTORIA,60,1947,1,20-65 26 Street,Has Subsidies
2046303,4008610005,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,3525300,"SYNTAGMA PROPERTIES,",29,2009,1,25-25 Astoria Boulevard,Has Subsidies
2046326,4008610033,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,857700,25 CRESCENT PROPERTY,12,2004,1,25-15 Crescent Street,Has Subsidies
2046336,4008610044,36081006900,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,297766,2522 HOYT LLC,8,2009,1,25-22 Hoyt Avenue South,Has Subsidies
2046833,4008700001,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1885050,CENTAL ASTORIA,60,1949,1,20-74 26 Street,Has Subsidies
2046834,4008700012,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1428750,CENTRAL ASTORIA,45,1949,1,20-55 Crescent Street,Has Subsidies
2046835,4008700028,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1221750,CENTAL ASTORIA,27,1949,5,20-25 Crescent Street,Has Subsidies
2046870,4008710001,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,846000,CENTAL ASTORIA,27,1949,1,24-05 21 Avenue,Has Subsidies
2046871,4008710006,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1885050,CENTAL ASTORIA,60,1949,1,20-64 Crescent Street,Has Subsidies
2046872,4008710020,36081010500,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,0,0,1886850,CENTAL ASTORIA,60,1949,1,20-44 Crescent Street,Has Subsidies
